name,node_code,node_type,owner,province,latitude,longitude,planning_region,sources,notes
"Lumby #2",BC_LU2_ISS,ISS,"BC Hydro",BC,50.228009,-119.014352,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lumby #2 JCT",BC_LU2_JCT,JCT,"BC Hydro",BC,50.228530,-119.014406,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Lynn Valley",BC_LYN_DSS,DSS,"BC Hydro",BC,49.328014,-123.044226,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marion 3 Creek GS",BC_M3C_GSS,GSS,"BC Hydro",BC,49.234215,-125.356863,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marion 3 Creek JCT",BC_M3C_JCT,JCT,"BC Hydro",BC,49.236007,-125.357233,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mamquam GS",BC_MAM_GSS,GSS,"BC Hydro",BC,49.721443,-123.091894,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mamquam JCT",BC_MAM_JCT,JCT,"BC Hydro",BC,49.701735,-123.146645,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mainwaring,BC_MAN_DSS,DSS,"BC Hydro",BC,49.226829,-123.079088,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mascot Mines",BC_MAS_ISS,ISS,FortisBC,BC,49.369976,-120.022661,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mica GS",BC_MCA_GSS,GSS,"BC Hydro",BC,52.075872,-118.570515,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McCulloch Creek",BC_MCK_DSS,DSS,"BC Hydro",BC,51.647648,-118.532183,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McCulloch Creek JCT",BC_MCK_JCT,JCT,"BC Hydro",BC,51.642584,-118.532823,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McMahon GS",BC_MCM_GSS,GSS,"BC Hydro",BC,56.146330,-120.671073,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McMahon JCT",BC_MCM_JCT,JCT,"BC Hydro",BC,56.149636,-120.666293,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Meridian,BC_MDN_DSS,DSS,"BC Hydro",BC,49.309694,-122.806744,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Meziadin,BC_MEZ_DSS,DSS,"BC Hydro",BC,56.108431,-129.382914,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Meziadin JCT",BC_MEZ_JCT,JCT,"BC Hydro",BC,56.109334,-129.382598,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Morfee,BC_MFE_DSS,DSS,"BC Hydro",BC,55.319491,-123.112472,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McMahon Gas Plant",BC_MGP_ISS,ISS,"BC Hydro",BC,56.144208,-120.668918,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Marguerite,BC_MGT_DSS,DSS,"BC Hydro",BC,52.500932,-122.428236,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marguerite JCT",BC_MGT_JCT,JCT,"BC Hydro",BC,52.501055,-122.424297,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Methanex,BC_MHX_ISS,ISS,"BC Hydro",BC,54.025899,-128.683904,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
Murphy,BC_MHY_DSS,DSS,"BC Hydro",BC,49.037555,-123.886247,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Murphy JCT",BC_MHY_JCT,JCT,"BC Hydro",BC,49.037696,-123.885553,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Merritt Green GS",BC_MIG_GSS,GSS,"BC Hydro",BC,50.097098,-120.795714,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Minette,BC_MIN_DSS,DSS,"BC Hydro",BC,54.032377,-128.709788,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Mission,BC_MIS_DSS,DSS,"BC Hydro",BC,49.140856,-122.316807,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mission JCT",BC_MIS_JCT,JCT,"BC Hydro",BC,49.140243,-122.316309,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Meikle GS",BC_MKL_GSS,GSS,"BC Hydro",BC,55.285560,-121.469056,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Meikle SWS",BC_MKT_SWS,SWS,"BC Hydro",BC,55.262638,-121.495056,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Lehman",BC_MLE_DSS,DSS,"BC Hydro",BC,49.068673,-122.391564,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
McLellan,BC_MLN_DSS,DSS,"BC Hydro",BC,49.098957,-122.682448,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Moose Lake GS",BC_MLW_GSS,GSS,"BC Hydro",BC,55.285633,-121.298571,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Moose Lake JCT",BC_MLW_JCT,JCT,"BC Hydro",BC,55.279007,-121.385539,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Milligan",BC_MML_DSS,DSS,"BC Hydro",BC,55.109972,-124.021751,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Conuma Coal",BC_MNK_ISS,ISS,"BC Hydro",BC,55.393035,-121.816612,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Conuma Coal JCT",BC_MNK_JCT,JCT,"BC Hydro",BC,55.496612,-121.614299,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Monashee,BC_MON_DSS,DSS,"BC Hydro",BC,49.920452,-118.147711,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Pleasant",BC_MPT_DSS,DSS,"BC Hydro",BC,49.265491,-123.111687,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Murrary River Coal",BC_MRC_ISS,ISS,"BC Hydro",BC,55.002841,-121.045361,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
"Murrary River Coal JCT",BC_MRC_JCT,JCT,"BC Hydro",BC,55.008917,-121.038597,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
"Maple Ridge",BC_MRG_DSS,DSS,"BC Hydro",BC,49.220314,-122.623415,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Maple Ridge JCT",BC_MRG_JCT,JCT,"BC Hydro",BC,49.220669,-122.623523,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marble River Hatchery",BC_MRH_ISS,ISS,"BC Hydro",BC,50.523425,-127.431582,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marble River Hatchery JCT",BC_MRH_JCT,JCT,"BC Hydro",BC,50.523311,-127.431917,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Merritt,BC_MRT_DSS,DSS,"BC Hydro",BC,50.119055,-120.774345,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Malaspina,BC_MSA_DSS,DSS,"BC Hydro",BC,49.668833,-123.960396,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Montrose Creek GS",BC_MTC_GSS,GSS,"BC Hydro",BC,50.623136,-124.187332,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Monte Lake",BC_MTE_DSS,DSS,"BC Hydro",BC,50.523678,-119.836293,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Polley Mining",BC_MTP_DSS,DSS,"BC Hydro",BC,52.544315,-121.633042,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Mount Polley Mining JCT",BC_MTP_JCT,JCT,"BC Hydro",BC,52.440045,-122.281328,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Murrin,BC_MUR_DSS,DSS,"BC Hydro",BC,49.277984,-123.101318,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Marysville,BC_MVL_DSS,DSS,"BC Hydro",BC,49.639709,-115.928602,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Marysville JCT",BC_MVL_JCT,JCT,"BC Hydro",BC,49.640359,-115.927700,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
McEwan,BC_MWN_DSS,DSS,"BC Hydro",BC,54.428895,-122.641038,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"McEwan JCT",BC_MWN_JCT,JCT,"BC Hydro",BC,54.429091,-122.598810,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Moyie,BC_MYE_DSS,DSS,"BC Hydro",BC,49.284974,-115.830735,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Moyie JCT",BC_MYE_JCT,JCT,"BC Hydro",BC,49.506558,-115.739134,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nakusp,BC_NAK_DSS,DSS,"BC Hydro",BC,50.238006,-117.795818,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"New Denver",BC_NDR_DSS,DSS,"BC Hydro",BC,49.997444,-117.369746,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"New Denver JCT",BC_NDR_JCT,JCT,"BC Hydro",BC,50.218972,-117.783364,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Newell,BC_NEL_DSS,DSS,"BC Hydro",BC,49.217765,-122.962930,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nexen,BC_NEX_ISS,ISS,"BC Hydro",BC,49.139261,-123.866226,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Nexen JCT",BC_NEX_JCT,JCT,"BC Hydro",BC,49.132872,-123.866768,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Northfield,BC_NFD_DSS,DSS,"BC Hydro",BC,49.190750,-123.997391,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Solex Gas",BC_NGL_ISS,ISS,"BC Hydro",BC,56.148665,-120.666900,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Confor Houston Sawmill",BC_NHS_ISS,ISS,"BC Hydro",BC,54.383939,-126.711132,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nicola,BC_NIC_DSS,DSS,"BC Hydro",BC,50.180236,-120.389839,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Narrows Inlet GS",BC_NIT_GSS,GSS,"BC Hydro",BC,49.805758,-123.715786,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Narrows Inlet JCT",BC_NIT_JCT,JCT,"BC Hydro",BC,49.718917,-123.968811,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
Nicomekl,BC_NKL_DSS,DSS,"BC Hydro",BC,49.060687,-122.800159,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Nicomekl JCT",BC_NKL_JCT,JCT,"BC Hydro",BC,49.119577,-122.812288,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nk'Mip,BC_NKM_DSS,DSS,FortisBC,BC,49.039218,-119.425832,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"BP Noel 2",BC_NL2_ISS,ISS,"BC Hydro",BC,55.278186,-120.253925,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"BP Noel 3",BC_NL3_ISS,ISS,"BC Hydro",BC,55.344119,-120.356588,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"BP Noel 3 JCT",BC_NL3_JCT,JCT,"BC Hydro",BC,55.342327,-120.358607,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"BP Noel 5",BC_NL5_ISS,ISS,"BC Hydro",BC,55.414509,-120.432370,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"BP Noel 5 JCT",BC_NL5_JCT,JCT,"BC Hydro",BC,55.412015,-120.428757,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nelson,BC_NLS_DSS,DSS,FortisBC,BC,49.493375,-117.296229,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Nechako Lumber",BC_NLV_DSS,DSS,"BC Hydro",BC,54.013786,-124.055830,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Nechako Lumber JCT",BC_NLV_JCT,JCT,"BC Hydro",BC,54.013031,-124.051810,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Nelway,BC_NLY_DSS,DSS,"BC Hydro",BC,49.006447,-117.341514,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Northgate,BC_NOR_DSS,DSS,"BC Hydro",BC,49.319653,-123.135265,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Canfor Rustad Division",BC_NOS_ISS,ISS,"BC Hydro",BC,53.849591,-122.741112,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Canfor Rustad Division JCT",BC_NOS_JCT,JCT,"BC Hydro",BC,53.849538,-122.741968,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Newstech Recycling",BC_NRG_ISS,ISS,"BC Hydro",BC,49.230014,-122.863492,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Newstech Recycling JCT",BC_NRG_JCT,JCT,"BC Hydro",BC,49.232153,-122.864341,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Natal,BC_NTL_DSS,DSS,"BC Hydro",BC,49.735535,-114.858257,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"North Vancouver",BC_NVR_DSS,DSS,"BC Hydro",BC,49.309285,-123.064610,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"North West Energy",BC_NWE_ISS,ISS,"BC Hydro",BC,52.161263,-122.171427,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Northwood,BC_NWP_ISS,ISS,"BC Hydro",BC,53.980168,-122.695976,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"New Westminster",BC_NWR_DSS,DSS,"BC Hydro",BC,49.222013,-122.915721,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"New Westminster JCT",BC_NWR_JCT,JCT,"BC Hydro",BC,49.263086,-122.816628,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Northwest Stave GS",BC_NWS_GSS,GSS,"BC Hydro",BC,49.628056,-122.462532,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Canexus Corporation",BC_NXC_ISS,ISS,"BC Hydro",BC,49.300991,-123.015030,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Canexus Corporation JCT",BC_NXC_JCT,JCT,"BC Hydro",BC,49.307650,-123.010873,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Oldfield,BC_OFD_DSS,DSS,"BC Hydro",BC,54.309639,-130.307492,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"OK Falls",BC_OKF_DSS,DSS,FortisBC,BC,49.337607,-119.570533,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Okanagan Mission",BC_OKM_DSS,DSS,FortisBC,BC,49.855181,-119.488885,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Oliver,BC_OLI_DSS,DSS,FortisBC,BC,49.190117,-119.535867,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Ootischenia,BC_OOT_DSS,DSS,FortisBC,BC,49.289486,-117.626652,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Osoyoos,BC_OSO_DSS,DSS,FortisBC,BC,49.027821,-119.468308,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Oyster River",BC_OYR_DSS,DSS,"BC Hydro",BC,49.902714,-125.250716,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Oyster River JCT",BC_OYR_JCT,JCT,"BC Hydro",BC,49.903447,-125.256809,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Port Alberni",BC_PAL_DSS,DSS,"BC Hydro",BC,49.250630,-124.810406,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Passmore,BC_PAS_DSS,DSS,FortisBC,BC,49.542055,-117.649046,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Pavilion,BC_PAV_DSS,DSS,"BC Hydro",BC,50.882955,-121.828051,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
"Pavilion JCT",BC_PAV_JCT,JCT,"BC Hydro",BC,50.882239,-121.826389,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
"Pinnacle Pellets",BC_PBL_ISS,ISS,"BC Hydro",BC,54.154288,-125.450021,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Pinnacle Pellets JCT",BC_PBL_JCT,JCT,"BC Hydro",BC,54.154200,-125.447473,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Patricia,BC_PCA_DSS,DSS,"BC Hydro",BC,53.905007,-122.765299,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Patricia JCT",BC_PCA_JCT,JCT,"BC Hydro",BC,53.905392,-122.781681,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Peace Canyon GS",BC_PCN_GSS,GSS,"BC Hydro",BC,55.982571,-121.994970,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Petro Canada Products",BC_PCP_ISS,ISS,"BC Hydro",BC,49.278277,-122.884923,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Port Edward",BC_PED_DSS,DSS,"BC Hydro",BC,54.228714,-130.293083,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ","Location approximate"
"Port Edward JCT",BC_PED_JCT,JCT,"BC Hydro",BC,54.240654,-130.272820,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Pemberton,BC_PEM_DSS,DSS,"BC Hydro",BC,50.321893,-122.804413,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Pemberton JCT",BC_PEM_JCT,JCT,"BC Hydro",BC,50.321938,-122.800106,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Pender Harbour",BC_PHR_DSS,DSS,"BC Hydro",BC,49.640080,-123.965500,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Port Hardy",BC_PHY_DSS,DSS,"BC Hydro",BC,50.713864,-127.498360,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Pike Lake",BC_PIK_DSS,DSS,"BC Hydro",BC,48.490565,-123.458141,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Pingston GS",BC_PIN_GSS,GSS,"BC Hydro",BC,50.771577,-118.104136,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Port Kells",BC_PKL_DSS,DSS,"BC Hydro",BC,49.176575,-122.630288,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Port Kells JCT",BC_PKL_JCT,JCT,"BC Hydro",BC,49.175448,-122.630430,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Port Kells Pumping",BC_PKP_DSS,DSS,"BC Hydro",BC,49.177696,-122.699771,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Port Kells Pumping JCT",BC_PKP_JCT,JCT,"BC Hydro",BC,49.175186,-122.701772,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Playmore,BC_PLA_DSS,DSS,FortisBC,BC,49.447295,-117.533848,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Parkland,BC_PLD_DSS,DSS,"BC Hydro",BC,55.910947,-120.448684,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Parkland JCT",BC_PLD_JCT,JCT,"BC Hydro",BC,55.909872,-120.450522,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Canfor,BC_PLT_ISS,ISS,"BC Hydro",BC,54.024493,-124.334533,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Canfor JCT",BC_PLT_JCT,JCT,"BC Hydro",BC,54.027098,-124.335310,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Pinnacle Pellets Meadowbank",BC_PMB_ISS,ISS,"BC Hydro",BC,53.302659,-122.525688,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Pinnacle Pellets Meadowbank JCT",BC_PMB_JCT,JCT,"BC Hydro",BC,53.302264,-122.526542,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Port McNeil",BC_PML_DSS,DSS,"BC Hydro",BC,50.572446,-127.078809,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Port McNeil JCT",BC_PML_JCT,JCT,"BC Hydro",BC,50.571120,-127.078917,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Pine,BC_PNE_DSS,DSS,FortisBC,BC,49.178610,-119.543449,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Powell,BC_POW_DSS,DSS,"BC Hydro",BC,49.877628,-124.552253,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Portage Pass",BC_PPS_DSS,DSS,"BC Hydro",BC,56.016369,-122.090366,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Portage Pass JCT",BC_PPS_JCT,JCT,"BC Hydro",BC,56.015511,-122.091011,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Prince Rupert Grain",BC_PRG_ISS,ISS,"BC Hydro",BC,54.234690,-130.328839,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Prince Rupert Grain JCT",BC_PRG_JCT,JCT,"BC Hydro",BC,54.240502,-130.274255,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Princeton,BC_PRI_DSS,DSS,FortisBC,BC,49.457266,-120.501984,"British Columbia","name:188, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Princeton JCT",BC_PRI_JCT,JCT,"BC Hydro",BC,49.440845,-120.565958,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
Parsnip,BC_PRS_DSS,DSS,"BC Hydro",BC,55.336604,-123.181066,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
"Parsnip JCT",BC_PRS_JCT,JCT,"BC Hydro",BC,55.324505,-123.156441,"British Columbia","name:199, node_code:None, node_type:None, owner:None, latitude:None, longitude:None, references:None, ",NULL
